"","employee_id","gender","age","education","department","job_level","years_experience","salary","bonus","performance_rating","date_joined","location","tenure_years","attrition_flag","base_salary","variable_pay","total_compensation","employee_satisfaction","work_life_balance_score","training_hours","certifications_count","absences_last_year","hours_worked_per_week","salary_bucket","experience_bucket","hours_bin","wlb_bin"
"740","E0740","Female",25,"High School","R&D",2,3,937000,71600,3,2015-10-29,"Delhi",9.2,"Yes",767000,170000,1008600,9,3,22,3,3,47,"Medium","0–5","46–50","1–3"
"741","E0741","Other",34,"Bachelors","Sales",4,12,1751000,538800,5,2019-04-29,"Pune",5.7,"No",1527100,223900,2289800,7,4,38,1,4,42,"High","11–20","41–45","4–5"
"742","E0742","Female",22,"PhD","IT",2,0,866000,20200,1,2015-05-11,"Pune",9.7,"No",751700,114300,886200,8,6,15,2,3,44,"Medium","0–5","41–45","6–7"
"743","E0743","Female",39,"Masters","IT",5,15,3024000,802000,3,2021-08-08,"Mumbai",3.4,"No",2508400,515600,3826000,8,4,28,2,4,43,"High","11–20","41–45","4–5"
"744","E0744","Male",21,"Bachelors","IT",2,0,835000,118600,5,2018-05-19,"Delhi",6.6,"No",706700,128300,953600,4,8,58,1,5,54,"Medium","0–5","50+","8–10"
"745","E0745","Female",21,"Bachelors","HR",1,0,384000,28500,4,2011-01-16,"Pune",14,"No",311300,72700,412500,6,5,41,1,3,49,"Low","0–5","46–50","4–5"
"746","E0746","Male",31,"Bachelors","Marketing",1,8,454000,22200,2,2024-10-31,"Delhi",0.2,"No",383400,70600,476200,5,10,39,2,2,43,"Low","6–10","41–45","8–10"
"747","E0747","Male",30,"High School","IT",2,8,723000,90500,5,2020-09-29,"Hyderabad",4.3,"Yes",570800,152200,813500,5,4,41,3,7,44,"Low","6–10","41–45","4–5"
"748","E0748","Female",29,"High School","IT",2,6,953000,90200,4,2022-08-01,"Mumbai",2.4,"No",716300,236700,1043200,5,5,27,3,3,52,"Medium","6–10","50+","4–5"
"749","E0749","Male",21,"PhD","IT",1,0,921000,81300,5,2014-12-19,"Bangalore",10,"No",815100,105900,1002300,7,6,45,4,3,42,"Medium","0–5","41–45","6–7"
"750","E0750","Male",33,"Bachelors","Finance",3,11,1296000,102600,2,2022-02-02,"Delhi",2.9,"No",1038200,257800,1398600,6,9,35,0,6,54,"High","11–20","50+","8–10"
"751","E0751","Female",37,"PhD","Marketing",4,13,2327000,430800,3,2012-07-07,"Delhi",12.5,"No",1982300,344700,2757800,8,10,43,1,2,37,"High","11–20","36–40","8–10"
"752","E0752","Female",30,"High School","IT",3,6,1242000,148200,3,2013-04-22,"Chennai",11.7,"No",1010700,231300,1390200,8,8,25,0,4,48,"Medium","6–10","46–50","8–10"
"753","E0753","Female",42,"High School","IT",5,17,3022000,1305700,5,2010-05-05,"Delhi",14.7,"No",2269800,752200,4327700,4,7,38,1,2,46,"High","11–20","46–50","6–7"
"754","E0754","Female",32,"Masters","Operations",2,7,824000,52700,3,2017-08-10,"Chennai",7.4,"No",723700,100300,876700,2,7,56,0,10,40,"Medium","6–10","36–40","6–7"
"755","E0755","Male",25,"PhD","Sales",2,1,1038000,90300,3,2024-04-07,"Hyderabad",0.7,"No",917900,120100,1128300,6,8,48,1,5,39,"Medium","0–5","36–40","8–10"
"756","E0756","Male",32,"Masters","Finance",1,8,799000,53200,5,2016-07-25,"Bangalore",8.4,"No",674200,124800,852200,8,10,52,0,4,32,"Medium","6–10","<=35","8–10"
"757","E0757","Male",27,"High School","IT",1,4,595000,38600,4,2014-02-20,"Delhi",10.9,"No",483200,111800,633600,4,4,21,0,2,41,"Low","0–5","41–45","4–5"
"758","E0758","Male",32,"Bachelors","HR",2,8,901000,54700,2,2013-03-18,"Bangalore",11.8,"Yes",780600,120400,955700,1,4,46,1,3,50,"Medium","6–10","46–50","4–5"
"759","E0759","Female",21,"Bachelors","Marketing",1,0,414000,23600,4,2018-05-13,"Mumbai",6.6,"No",335500,78500,437600,8,5,55,1,2,47,"Low","0–5","46–50","4–5"
"760","E0760","Female",25,"PhD","Finance",2,0,759000,90300,4,2020-07-10,"Pune",4.5,"Yes",660700,98300,849300,5,7,28,0,2,44,"Low","0–5","41–45","6–7"
"761","E0761","Male",25,"Masters","Operations",3,3,1205000,147200,3,2023-03-11,"Mumbai",1.8,"Yes",921400,283600,1352200,1,2,32,0,2,38,"Medium","0–5","36–40","1–3"
"762","E0762","Female",36,"Bachelors","Sales",4,6,1881000,409900,4,2010-07-10,"Bangalore",14.5,"No",1431500,449500,2290900,6,6,55,3,7,33,"High","6–10","<=35","6–7"
"763","E0763","Male",27,"Bachelors","Operations",2,5,550000,65800,4,2015-02-08,"Mumbai",9.9,"No",466300,83700,615800,6,8,38,1,8,51,"Low","0–5","50+","8–10"
"764","E0764","Male",38,"Masters","Sales",5,16,2734000,692000,3,2011-06-01,"Delhi",13.6,"No",2340000,394000,3426000,9,5,50,2,2,40,"High","11–20","36–40","4–5"
"765","E0765","Male",21,"Bachelors","Operations",1,0,453000,21400,3,2014-09-30,"Mumbai",10.3,"Yes",364500,88500,474400,2,6,39,2,6,31,"Low","0–5","<=35","6–7"
"766","E0766","Female",33,"PhD","Finance",4,11,2179000,290400,2,2012-11-20,"Mumbai",12.1,"No",1861100,317900,2469400,4,7,53,1,4,41,"High","11–20","41–45","6–7"
"767","E0767","Female",36,"High School","Marketing",2,11,941000,63500,3,2017-03-23,"Hyderabad",7.8,"No",768700,172300,1004500,5,3,54,2,7,43,"Medium","11–20","41–45","1–3"
"768","E0768","Female",33,"Bachelors","Sales",5,9,2728000,886600,4,2020-09-06,"Hyderabad",4.3,"Yes",2086300,641700,3614600,7,9,57,0,3,38,"High","6–10","36–40","8–10"
"769","E0769","Male",21,"Masters","Marketing",1,0,591000,40100,4,2015-07-09,"Pune",9.5,"No",531700,59300,631100,8,9,59,0,3,33,"Low","0–5","<=35","8–10"
"770","E0770","Male",21,"PhD","Operations",2,0,983000,49900,3,2017-08-23,"Bangalore",7.4,"No",740000,243000,1032900,6,3,42,2,6,43,"Medium","0–5","41–45","1–3"
"771","E0771","Male",28,"Masters","IT",4,6,2079000,478000,4,2021-09-29,"Delhi",3.3,"No",1754000,325000,2557000,9,6,63,2,4,46,"High","6–10","46–50","6–7"
"772","E0772","Male",37,"Masters","Sales",5,11,2975000,500100,2,2021-09-06,"Bangalore",3.3,"No",2497400,477600,3475100,5,2,48,2,5,46,"High","11–20","46–50","1–3"
"773","E0773","Male",32,"Bachelors","Finance",4,10,1740000,225400,2,2012-05-02,"Chennai",12.7,"No",1537200,202800,1965400,9,6,48,2,3,41,"High","6–10","41–45","6–7"
"774","E0774","Male",23,"Masters","Finance",2,1,783000,71400,3,2016-08-05,"Delhi",8.4,"Yes",666700,116300,854400,7,5,54,1,4,52,"Medium","0–5","50+","4–5"
"775","E0775","Female",22,"Bachelors","Operations",2,0,810000,85400,4,2020-05-21,"Pune",4.6,"Yes",627200,182800,895400,10,4,29,2,4,38,"Medium","0–5","36–40","4–5"
"776","E0776","Female",33,"Masters","R&D",4,10,1840000,415800,4,2016-08-24,"Mumbai",8.4,"No",1447500,392500,2255800,7,5,50,3,7,42,"High","6–10","41–45","4–5"
"777","E0777","Female",40,"Bachelors","Marketing",4,10,1522000,272800,3,2019-10-26,"Pune",5.2,"No",1356900,165100,1794800,5,9,48,4,5,47,"High","6–10","46–50","8–10"
"778","E0778","Female",24,"Bachelors","IT",2,0,816000,37500,2,2010-04-20,"Pune",14.7,"No",715700,100300,853500,8,7,56,0,1,40,"Medium","0–5","36–40","6–7"
"779","E0779","Male",21,"Masters","IT",2,0,904000,63200,3,2016-09-29,"Bangalore",8.3,"No",794100,109900,967200,8,8,35,1,6,43,"Medium","0–5","41–45","8–10"
"780","E0780","Male",21,"Masters","Sales",1,0,508000,20300,4,2015-10-03,"Delhi",9.3,"No",387500,120500,528300,9,7,17,1,4,49,"Low","0–5","46–50","6–7"
"781","E0781","Female",21,"Bachelors","Sales",2,0,802000,42800,2,2016-04-09,"Bangalore",8.7,"No",612300,189700,844800,8,4,27,2,8,42,"Medium","0–5","41–45","4–5"
"782","E0782","Male",21,"Bachelors","Marketing",2,0,823000,70700,3,2023-07-04,"Pune",1.5,"No",737400,85600,893700,8,6,31,1,2,40,"Medium","0–5","36–40","6–7"
"783","E0783","Female",30,"Masters","IT",4,5,2094000,646400,5,2013-09-20,"Mumbai",11.3,"No",1877600,216400,2740400,5,5,61,2,5,39,"High","0–5","36–40","4–5"
"784","E0784","Male",21,"Masters","HR",2,0,729000,68200,4,2020-03-05,"Pune",4.8,"No",626700,102300,797200,7,6,31,2,4,41,"Low","0–5","41–45","6–7"
"785","E0785","Male",28,"Bachelors","R&D",4,6,1937000,235000,2,2013-12-27,"Delhi",11,"No",1610600,326400,2172000,3,6,53,1,3,40,"High","6–10","36–40","6–7"
"786","E0786","Female",36,"Bachelors","Operations",2,8,857000,98800,4,2015-11-01,"Pune",9.2,"No",762500,94500,955800,7,9,57,0,6,44,"Medium","6–10","41–45","8–10"
"787","E0787","Female",39,"PhD","R&D",3,17,1500000,245100,4,2010-09-22,"Delhi",14.3,"No",1348200,151800,1745100,6,6,68,2,2,39,"High","11–20","36–40","6–7"
"788","E0788","Female",39,"Bachelors","IT",2,16,919000,78500,3,2012-10-29,"Delhi",12.2,"No",798500,120500,997500,7,2,25,2,5,38,"Medium","11–20","36–40","1–3"
"789","E0789","Female",26,"Masters","Marketing",1,2,656000,40500,4,2011-09-22,"Pune",13.3,"No",503400,152600,696500,1,3,34,1,4,42,"Low","0–5","41–45","1–3"
"790","E0790","Male",21,"High School","HR",1,0,380000,24500,4,2015-10-24,"Pune",9.2,"No",321200,58800,404500,9,6,47,1,2,45,"Low","0–5","41–45","6–7"
"791","E0791","Male",21,"Bachelors","IT",2,0,644000,80400,5,2019-12-01,"Mumbai",5.1,"No",507000,137000,724400,6,8,26,2,8,42,"Low","0–5","41–45","8–10"
"792","E0792","Male",24,"Bachelors","Finance",3,0,1305000,110100,2,2010-05-03,"Pune",14.7,"No",1106500,198500,1415100,4,9,42,2,3,41,"High","0–5","41–45","8–10"
"793","E0793","Female",28,"Masters","Operations",3,6,1349000,167300,3,2017-06-06,"Delhi",7.6,"Yes",1105100,243900,1516300,8,7,35,1,5,42,"High","6–10","41–45","6–7"
"794","E0794","Male",40,"High School","Finance",4,18,1898000,581800,5,2020-04-29,"Bangalore",4.7,"Yes",1679900,218100,2479800,7,7,26,1,3,44,"High","11–20","41–45","6–7"
"795","E0795","Male",33,"Bachelors","R&D",3,7,1356000,116800,2,2015-08-24,"Hyderabad",9.4,"No",1157000,199000,1472800,2,8,48,0,0,36,"High","6–10","36–40","8–10"
"796","E0796","Female",38,"Bachelors","Finance",4,16,1998000,311600,3,2017-01-06,"Mumbai",8,"No",1758500,239500,2309600,7,9,47,0,3,40,"High","11–20","36–40","8–10"
"797","E0797","Female",29,"Masters","Operations",3,7,1269000,201600,4,2015-01-03,"Hyderabad",10,"No",1038900,230100,1470600,7,6,46,3,2,43,"Medium","6–10","41–45","6–7"
"798","E0798","Female",26,"PhD","Operations",4,1,1943000,343400,3,2014-10-31,"Bangalore",10.2,"No",1632000,311000,2286400,6,2,31,0,3,45,"High","0–5","41–45","1–3"
"799","E0799","Female",24,"Masters","Sales",1,1,547000,20400,3,2023-04-09,"Chennai",1.7,"Yes",436500,110500,567400,10,6,36,0,1,37,"Low","0–5","36–40","6–7"
"800","E0800","Female",29,"Masters","R&D",3,3,1474000,172400,3,2024-02-14,"Pune",0.9,"No",1322200,151800,1646400,2,6,53,2,5,37,"High","0–5","36–40","6–7"
"801","E0801","Female",32,"Bachelors","IT",4,5,1995000,255200,2,2013-08-01,"Pune",11.4,"No",1686500,308500,2250200,4,2,12,0,6,38,"High","0–5","36–40","1–3"
"802","E0802","Female",41,"High School","Operations",3,15,1341000,99800,2,2021-08-17,"Pune",3.4,"No",1035100,305900,1440800,2,6,27,1,2,36,"High","11–20","36–40","6–7"
"803","E0803","Female",34,"Bachelors","Sales",3,10,1460000,175500,3,2015-02-12,"Pune",9.9,"No",1276200,183800,1635500,8,7,52,0,3,39,"High","6–10","36–40","6–7"
"804","E0804","Female",29,"Masters","IT",3,4,1434000,206800,4,2022-08-04,"Mumbai",2.4,"No",1096200,337800,1640800,8,8,66,0,3,47,"High","0–5","46–50","8–10"
"805","E0805","Female",21,"Masters","Marketing",3,0,1219000,177000,4,2010-10-04,"Pune",14.3,"No",1052900,166100,1396000,5,2,64,0,3,36,"Medium","0–5","36–40","1–3"
"806","E0806","Other",33,"Bachelors","Operations",4,5,1876000,371700,3,2010-11-28,"Pune",14.1,"No",1686400,189600,2247700,8,9,63,1,7,46,"High","0–5","46–50","8–10"
"807","E0807","Male",39,"PhD","Sales",4,16,2174000,525500,4,2023-08-09,"Pune",1.4,"No",1685900,488100,2699500,4,6,25,0,6,46,"High","11–20","46–50","6–7"
"808","E0808","Female",32,"Masters","HR",3,7,1343000,91600,2,2015-08-04,"Mumbai",9.4,"No",1050300,292700,1434600,2,3,54,0,6,46,"High","6–10","46–50","1–3"
"809","E0809","Male",31,"High School","Operations",3,9,1426000,219100,4,2021-02-15,"Delhi",3.9,"No",1281700,144300,1645100,5,9,40,1,2,42,"High","6–10","41–45","8–10"
"810","E0810","Male",31,"Masters","HR",2,8,845000,68700,3,2017-11-21,"Pune",7.1,"No",753400,91600,913700,10,4,56,0,6,36,"Medium","6–10","36–40","4–5"
"811","E0811","Female",25,"Bachelors","HR",2,3,819000,63000,3,2021-06-12,"Bangalore",3.6,"No",639700,179300,882000,8,3,42,0,6,43,"Medium","0–5","41–45","1–3"
"812","E0812","Male",21,"Masters","Finance",1,0,603000,45800,4,2017-11-27,"Mumbai",7.1,"Yes",524100,78900,648800,7,8,27,1,7,43,"Low","0–5","41–45","8–10"
"813","E0813","Female",21,"High School","Marketing",1,0,290000,25400,4,2021-01-17,"Mumbai",4,"No",250300,39700,315400,6,7,48,1,4,43,"Low","0–5","41–45","6–7"
"814","E0814","Male",30,"Masters","R&D",2,7,1191000,155100,5,2013-11-20,"Mumbai",11.1,"No",952900,238100,1346100,7,1,39,0,4,51,"Medium","6–10","50+","1–3"
"815","E0815","Male",25,"Masters","HR",2,3,850000,75200,3,2021-11-29,"Mumbai",3.1,"Yes",669800,180200,925200,8,10,33,2,4,40,"Medium","0–5","36–40","8–10"
"816","E0816","Female",34,"Masters","IT",3,8,1382000,231000,4,2023-08-08,"Hyderabad",1.4,"No",1141300,240700,1613000,4,3,27,0,6,43,"High","6–10","41–45","1–3"
"817","E0817","Female",21,"Masters","IT",2,0,1111000,93400,3,2016-10-20,"Pune",8.2,"No",942000,169000,1204400,6,5,52,1,7,42,"Medium","0–5","41–45","4–5"
"818","E0818","Female",21,"Bachelors","HR",2,0,427000,25900,2,2023-05-30,"Chennai",1.6,"No",342300,84700,452900,6,7,51,3,3,49,"Low","0–5","46–50","6–7"
"819","E0819","Male",35,"Masters","Finance",4,13,2037000,391600,3,2022-12-07,"Bangalore",2.1,"No",1595500,441500,2428600,9,3,34,2,2,32,"High","11–20","<=35","1–3"
"820","E0820","Male",34,"Bachelors","Marketing",3,9,1190000,144200,3,2024-05-26,"Mumbai",0.6,"No",988800,201200,1334200,7,5,59,1,2,39,"Medium","6–10","36–40","4–5"
"821","E0821","Male",36,"PhD","Finance",5,10,3034000,698500,3,2010-10-26,"Mumbai",14.2,"No",2600400,433600,3732500,8,3,43,1,2,40,"High","6–10","36–40","1–3"
"822","E0822","Female",21,"Bachelors","Finance",1,0,515000,20300,2,2019-02-28,"Pune",5.8,"Yes",410200,104800,535300,5,9,57,1,2,48,"Low","0–5","46–50","8–10"
"823","E0823","Male",21,"Bachelors","Marketing",2,0,903000,60600,3,2014-10-30,"Mumbai",10.2,"No",774400,128600,963600,5,5,43,0,5,42,"Medium","0–5","41–45","4–5"
"824","E0824","Other",24,"High School","R&D",1,2,331000,19500,4,2017-08-18,"Chennai",7.4,"No",255300,75700,350500,10,4,32,3,2,36,"Low","0–5","36–40","4–5"
"825","E0825","Male",29,"Masters","IT",4,7,2129000,646400,5,2016-01-24,"Bangalore",8.9,"No",1827500,301500,2775400,5,7,28,0,7,43,"High","6–10","41–45","6–7"
"826","E0826","Female",24,"High School","Sales",1,0,309000,8900,3,2021-04-26,"Bangalore",3.7,"No",266700,42300,317900,6,8,32,1,1,44,"Low","0–5","41–45","8–10"
"827","E0827","Female",37,"Bachelors","Marketing",3,12,1373000,112800,2,2023-06-22,"Hyderabad",1.5,"No",1167200,205800,1485800,7,6,51,0,5,42,"High","11–20","41–45","6–7"
"828","E0828","Female",28,"High School","Sales",3,6,1086000,179000,4,2015-09-24,"Mumbai",9.3,"No",877100,208900,1265000,4,5,15,0,6,40,"Medium","6–10","36–40","4–5"
"829","E0829","Female",25,"Masters","Operations",1,3,698000,41000,4,2021-06-27,"Mumbai",3.5,"Yes",549300,148700,739000,9,6,65,0,2,34,"Low","0–5","<=35","6–7"
"830","E0830","Male",25,"High School","Sales",2,2,653000,79100,5,2014-01-26,"Bangalore",10.9,"No",531500,121500,732100,7,4,30,2,3,43,"Low","0–5","41–45","4–5"
"831","E0831","Female",36,"High School","Operations",4,12,1757000,121200,1,2013-05-11,"Mumbai",11.7,"Yes",1522800,234200,1878200,6,5,34,2,3,35,"High","11–20","<=35","4–5"
"832","E0832","Male",21,"Masters","Operations",2,0,653000,48500,3,2011-02-24,"Pune",13.9,"No",525400,127600,701500,6,7,41,3,1,46,"Low","0–5","46–50","6–7"
"833","E0833","Female",24,"PhD","Marketing",1,2,590000,52000,5,2018-11-08,"Mumbai",6.2,"No",466700,123300,642000,6,9,52,2,8,45,"Low","0–5","41–45","8–10"
"834","E0834","Male",37,"Bachelors","R&D",3,13,1401000,209800,4,2023-01-16,"Mumbai",2,"No",1184300,216700,1610800,4,8,55,1,2,40,"High","11–20","36–40","8–10"
"835","E0835","Male",35,"Bachelors","Finance",2,9,880000,43100,2,2016-10-02,"Bangalore",8.3,"No",725500,154500,923100,6,6,31,6,5,50,"Medium","6–10","46–50","6–7"
"836","E0836","Male",32,"Bachelors","Sales",5,10,2812000,713100,3,2023-02-02,"Mumbai",1.9,"No",2178000,634000,3525100,6,9,30,5,2,48,"High","6–10","46–50","8–10"
"837","E0837","Male",33,"Masters","R&D",3,6,1431000,178800,3,2016-08-23,"Bangalore",8.4,"No",1118100,312900,1609800,2,8,20,0,4,34,"High","6–10","<=35","8–10"
"838","E0838","Male",23,"Bachelors","Finance",2,1,913000,105400,4,2010-05-09,"Delhi",14.7,"No",771000,142000,1018400,6,7,0,1,1,38,"Medium","0–5","36–40","6–7"
"839","E0839","Female",25,"PhD","Marketing",1,3,576000,55100,5,2021-09-10,"Pune",3.3,"No",490600,85400,631100,10,6,40,3,3,45,"Low","0–5","41–45","6–7"
"840","E0840","Female",21,"High School","R&D",1,0,617000,36100,4,2011-08-31,"Delhi",13.3,"No",490700,126300,653100,5,9,23,1,5,32,"Low","0–5","<=35","8–10"
"841","E0841","Other",25,"Bachelors","Finance",2,2,890000,100600,4,2022-04-03,"Mumbai",2.8,"No",733600,156400,990600,9,3,28,2,4,45,"Medium","0–5","41–45","1–3"
"842","E0842","Male",33,"Masters","Finance",3,10,1461000,208600,4,2023-06-27,"Bangalore",1.5,"No",1185700,275300,1669600,7,6,15,2,4,51,"High","6–10","50+","6–7"
"843","E0843","Male",38,"Bachelors","R&D",4,16,2075000,488900,4,2021-05-16,"Pune",3.6,"Yes",1649900,425100,2563900,9,5,43,2,1,43,"High","11–20","41–45","4–5"
"844","E0844","Female",27,"High School","Marketing",2,4,629000,37800,3,2010-09-02,"Mumbai",14.3,"Yes",501100,127900,666800,8,9,56,2,1,47,"Low","0–5","46–50","8–10"
"845","E0845","Male",28,"Masters","Operations",2,6,721000,77900,4,2019-04-30,"Pune",5.7,"No",643300,77700,798900,5,7,55,0,5,49,"Low","6–10","46–50","6–7"
"846","E0846","Female",24,"Bachelors","Marketing",1,2,275000,10800,3,2012-12-24,"Bangalore",12,"No",227800,47200,285800,8,10,45,0,7,38,"Low","0–5","36–40","8–10"
"847","E0847","Male",31,"Masters","Marketing",3,9,1399000,217200,4,2012-08-15,"Pune",12.4,"Yes",1156900,242100,1616200,6,9,30,0,8,38,"High","6–10","36–40","8–10"
"848","E0848","Female",30,"Bachelors","Sales",3,8,1182000,187600,4,2023-08-16,"Bangalore",1.4,"No",1005300,176700,1369600,7,7,37,3,3,45,"Medium","6–10","41–45","6–7"
"849","E0849","Female",35,"Masters","Sales",3,12,1198000,125800,3,2017-05-03,"Hyderabad",7.7,"No",923800,274200,1323800,5,7,17,1,2,36,"Medium","11–20","36–40","6–7"
"850","E0850","Female",38,"Bachelors","IT",4,12,2042000,643200,5,2015-03-16,"Bangalore",9.8,"No",1591000,451000,2685200,3,6,0,3,3,35,"High","11–20","<=35","6–7"
"851","E0851","Female",38,"PhD","HR",4,15,2220000,304100,2,2023-04-30,"Mumbai",1.7,"No",1826600,393400,2524100,4,8,52,0,5,35,"High","11–20","<=35","8–10"
"852","E0852","Male",32,"High School","Sales",2,9,527000,43600,3,2014-08-30,"Delhi",10.3,"No",417700,109300,570600,7,5,40,3,3,44,"Low","6–10","41–45","4–5"
"853","E0853","Other",25,"Masters","Finance",1,0,821000,30900,3,2013-02-02,"Bangalore",11.9,"No",667400,153600,851900,5,7,57,2,5,41,"Medium","0–5","41–45","6–7"
"854","E0854","Male",25,"Bachelors","IT",2,0,948000,16300,1,2022-04-06,"Mumbai",2.7,"No",774800,173200,964300,6,5,54,1,0,51,"Medium","0–5","50+","4–5"
"855","E0855","Male",25,"Masters","R&D",3,2,1228000,128900,3,2014-04-19,"Mumbai",10.7,"No",943800,284200,1356900,8,10,27,0,2,41,"Medium","0–5","41–45","8–10"
"856","E0856","Female",24,"Masters","Finance",2,0,753000,38800,2,2023-03-08,"Mumbai",1.8,"No",571000,182000,791800,10,6,23,0,4,43,"Low","0–5","41–45","6–7"
"857","E0857","Male",21,"PhD","Finance",1,0,775000,37900,3,2017-02-17,"Mumbai",7.9,"No",602500,172500,812900,8,10,53,0,8,36,"Low","0–5","36–40","8–10"
"858","E0858","Female",25,"Bachelors","HR",2,2,724000,77900,4,2015-08-28,"Delhi",9.4,"No",592100,131900,801900,8,4,6,1,3,40,"Low","0–5","36–40","4–5"
"859","E0859","Female",23,"Masters","Finance",2,1,722000,63500,3,2011-06-17,"Delhi",13.6,"No",551300,170700,785500,6,3,50,3,4,50,"Low","0–5","46–50","1–3"
"860","E0860","Male",21,"PhD","Marketing",1,0,604000,48200,5,2021-09-04,"Pune",3.3,"No",539100,64900,652200,8,6,11,2,3,43,"Low","0–5","41–45","6–7"
"861","E0861","Female",25,"Masters","Marketing",3,3,1595000,266400,4,2014-02-13,"Mumbai",10.9,"No",1364300,230700,1861400,1,7,15,0,5,35,"High","0–5","<=35","6–7"
"862","E0862","Female",27,"Masters","Sales",3,5,1387000,277800,5,2010-07-12,"Chennai",14.5,"No",1114900,272100,1664800,5,7,45,2,5,41,"High","0–5","41–45","6–7"
"863","E0863","Male",36,"Bachelors","IT",4,14,2177000,476700,4,2024-09-28,"Hyderabad",0.3,"No",1698700,478300,2653700,7,6,31,3,1,34,"High","11–20","<=35","6–7"
"864","E0864","Female",23,"High School","Sales",1,1,320000,18300,3,2016-05-04,"Mumbai",8.7,"No",263200,56800,338300,6,2,42,1,4,32,"Low","0–5","<=35","1–3"
"865","E0865","Male",21,"Masters","Marketing",1,0,493000,27400,3,2011-07-15,"Bangalore",13.5,"No",435900,57100,520400,5,7,45,3,5,34,"Low","0–5","<=35","6–7"
"866","E0866","Female",27,"Bachelors","Marketing",1,5,343000,12400,2,2020-04-29,"Delhi",4.7,"No",264200,78800,355400,5,9,25,3,3,35,"Low","0–5","<=35","8–10"
"867","E0867","Female",21,"Bachelors","Operations",2,0,743000,80900,4,2012-07-12,"Bangalore",12.5,"No",591300,151700,823900,8,10,32,3,7,46,"Low","0–5","46–50","8–10"
"868","E0868","Female",36,"High School","HR",4,14,1804000,577800,5,2016-03-21,"Mumbai",8.8,"No",1453000,351000,2381800,7,5,43,2,3,36,"High","11–20","36–40","4–5"
"869","E0869","Male",30,"Masters","IT",1,5,1002000,46800,3,2017-12-30,"Pune",7,"No",759300,242700,1048800,8,5,45,2,5,42,"Medium","0–5","41–45","4–5"
"870","E0870","Male",32,"Masters","Sales",4,9,1897000,360600,3,2018-11-30,"Pune",6.1,"No",1621200,275800,2257600,8,6,42,1,1,48,"High","6–10","46–50","6–7"
"871","E0871","Female",28,"Bachelors","Operations",2,6,791000,77900,4,2022-09-22,"Hyderabad",2.3,"No",640800,150200,868900,6,9,31,1,2,41,"Medium","6–10","41–45","8–10"
"872","E0872","Female",31,"High School","IT",4,9,1772000,439200,4,2015-03-22,"Delhi",9.8,"No",1537400,234600,2211200,9,5,25,0,11,41,"High","6–10","41–45","4–5"
"873","E0873","Male",26,"Bachelors","IT",2,0,828000,45000,2,2021-08-20,"Delhi",3.4,"No",647200,180800,873000,7,4,48,2,3,40,"Medium","0–5","36–40","4–5"
"874","E0874","Male",34,"Bachelors","IT",3,8,1226000,188400,4,2017-11-21,"Mumbai",7.1,"No",1023100,202900,1414400,7,6,38,0,2,40,"Medium","6–10","36–40","6–7"
"875","E0875","Male",29,"Bachelors","Marketing",4,6,1645000,217500,2,2010-04-05,"Pune",14.8,"No",1356800,288200,1862500,8,4,36,2,2,39,"High","6–10","36–40","4–5"
"876","E0876","Male",23,"PhD","R&D",2,0,1087000,93600,3,2016-03-14,"Pune",8.8,"No",881700,205300,1180600,3,5,37,3,3,50,"Medium","0–5","46–50","4–5"
"877","E0877","Female",29,"Bachelors","Sales",2,6,682000,31700,1,2012-09-28,"Mumbai",12.3,"No",531500,150500,713700,6,5,6,0,2,49,"Low","6–10","46–50","4–5"
"878","E0878","Male",24,"Bachelors","Sales",1,0,347000,8600,1,2019-07-18,"Pune",5.5,"No",266500,80500,355600,5,5,44,1,8,41,"Low","0–5","41–45","4–5"
"879","E0879","Male",30,"PhD","Sales",2,7,1116000,100500,3,2014-11-05,"Mumbai",10.2,"No",952200,163800,1216500,7,8,0,0,7,36,"Medium","6–10","36–40","8–10"
"880","E0880","Male",40,"Bachelors","HR",4,18,2051000,494000,4,2019-01-07,"Pune",6,"No",1690400,360600,2545000,7,4,19,3,5,49,"High","11–20","46–50","4–5"
"881","E0881","Female",38,"High School","Finance",4,16,2044000,358100,3,2022-10-03,"Mumbai",2.2,"No",1760700,283300,2402100,9,7,32,1,5,46,"High","11–20","46–50","6–7"
"882","E0882","Male",21,"Bachelors","Marketing",2,0,679000,62900,3,2015-09-03,"Bangalore",9.3,"No",572600,106400,741900,7,8,45,0,1,41,"Low","0–5","41–45","8–10"
"883","E0883","Male",27,"Bachelors","HR",2,0,661000,62300,4,2024-02-15,"Chennai",0.9,"No",544500,116500,723300,2,3,59,1,4,53,"Low","0–5","50+","1–3"
"884","E0884","Female",21,"Bachelors","Operations",1,0,359000,16200,2,2013-08-21,"Bangalore",11.4,"No",288200,70800,375200,7,8,21,0,5,36,"Low","0–5","36–40","8–10"
"885","E0885","Male",34,"Bachelors","Sales",4,10,1885000,322400,3,2022-09-12,"Pune",2.3,"No",1649300,235700,2207400,2,10,64,2,1,47,"High","6–10","46–50","8–10"
"886","E0886","Male",31,"High School","HR",2,7,825000,120300,5,2010-01-27,"Pune",14.9,"No",721200,103800,945300,3,7,21,0,3,33,"Medium","6–10","<=35","6–7"
"887","E0887","Female",31,"Bachelors","Marketing",3,9,1098000,222800,5,2011-07-13,"Mumbai",13.5,"No",927700,170300,1320800,9,7,33,1,3,41,"Medium","6–10","41–45","6–7"
